State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude,StateAb,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,105,Bennelong,79,1,Ryde,Australian Air League Building,Santa Rosa Park,RYDE,NSW,2112,-33.7943477,151.109308,NSW,Ryde,32637,OWLER,Brian,1,N,N,ALP,Labor,507,-0.88
NSW,105,Bennelong,79,1,Ryde,Australian Air League Building,Santa Rosa Park,RYDE,NSW,2112,-33.7943477,151.109308,NSW,Ryde,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,858,0.88
NSW,105,Bennelong,80,1,Eastwood Heights,Eastwood Heights Public School,9A Lincoln St,EASTWOOD,NSW,2122,-33.7817,151.096,NSW,Eastwood Heights,32637,OWLER,Brian,1,N,N,ALP,Labor,532,3.78
NSW,105,Bennelong,80,1,Eastwood Heights,Eastwood Heights Public School,9A Lincoln St,EASTWOOD,NSW,2122,-33.7817,151.096,NSW,Eastwood Heights,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,740,-3.78
NSW,105,Bennelong,81,1,Epping East,Epping Public School,1-18 Norfolk Rd,EPPING,NSW,2121,-33.768408,151.0871472,NSW,Epping East,32637,OWLER,Brian,1,N,N,ALP,Labor,844,6.44
NSW,105,Bennelong,81,1,Epping East,Epping Public School,1-18 Norfolk Rd,EPPING,NSW,2121,-33.768408,151.0871472,NSW,Epping East,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,942,-6.44
NSW,105,Bennelong,82,1,Epping North,Epping North Public School,89-119 Boundary Rd,NORTH EPPING,NSW,2121,-33.7576,151.096,NSW,Epping North,32637,OWLER,Brian,1,N,N,ALP,Labor,816,5.7
NSW,105,Bennelong,82,1,Epping North,Epping North Public School,89-119 Boundary Rd,NORTH EPPING,NSW,2121,-33.7576,151.096,NSW,Epping North,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,948,-5.7
NSW,105,Bennelong,84,1,Gladesville (Bennelong),Gladesville Public School,178 Victoria Rd,GLADESVILLE,NSW,2111,-33.8323301,151.1259218,NSW,Gladesville (Bennelong),32637,OWLER,Brian,1,N,N,ALP,Labor,866,3.06
NSW,105,Bennelong,84,1,Gladesville (Bennelong),Gladesville Public School,178 Victoria Rd,GLADESVILLE,NSW,2111,-33.8323301,151.1259218,NSW,Gladesville (Bennelong),33140,ALEXANDER,John,3,Y,Y,LP,Liberal,971,-3.06
NSW,105,Bennelong,87,1,Gladesville North,Gladesville Sporties,181A Ryde Rd,GLADESVILLE,NSW,2111,-33.82318,151.129927,NSW,Gladesville North,32637,OWLER,Brian,1,N,N,ALP,Labor,484,10.14
NSW,105,Bennelong,87,1,Gladesville North,Gladesville Sporties,181A Ryde Rd,GLADESVILLE,NSW,2111,-33.82318,151.129927,NSW,Gladesville North,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,677,-10.14
NSW,137,North Sydney,89,1,Greenwich North,Greenwich Memorial Community Centre,46-50 Greenwich Rd,GREENWICH,NSW,2065,-33.8291705,151.1883862,NSW,Greenwich North,32715,STONE,Brett,2,N,N,ALP,Labor,685,5.79
NSW,137,North Sydney,89,1,Greenwich North,Greenwich Memorial Community Centre,46-50 Greenwich Rd,GREENWICH,NSW,2065,-33.8291705,151.1883862,NSW,Greenwich North,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,843,-5.79
NSW,137,North Sydney,90,1,Hunters Hill,Hunters Hill Public School,17 Alexandra St,HUNTERS HILL,NSW,2110,-33.8352012,151.1513327,NSW,Hunters Hill,32715,STONE,Brett,2,N,N,ALP,Labor,584,2.94
NSW,137,North Sydney,90,1,Hunters Hill,Hunters Hill Public School,17 Alexandra St,HUNTERS HILL,NSW,2110,-33.8352012,151.1513327,NSW,Hunters Hill,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,1587,-2.94
NSW,137,North Sydney,91,1,Hunters Hill West,"St Mark's Church Hall",13 Figtree Rd,HUNTERS HILL,NSW,2110,-33.8315418,151.1427724,NSW,Hunters Hill West,32715,STONE,Brett,2,N,N,ALP,Labor,423,2.14
NSW,137,North Sydney,91,1,Hunters Hill West,"St Mark's Church Hall",13 Figtree Rd,HUNTERS HILL,NSW,2110,-33.8315418,151.1427724,NSW,Hunters Hill West,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,821,-2.14
NSW,105,Bennelong,92,1,Macquarie Park South,Kent Road Public School,45-61 Herring Rd,MARSFIELD,NSW,2122,-33.7864,151.109,NSW,Macquarie Park South,32637,OWLER,Brian,1,N,N,ALP,Labor,1042,3.16
NSW,105,Bennelong,92,1,Macquarie Park South,Kent Road Public School,45-61 Herring Rd,MARSFIELD,NSW,2122,-33.7864,151.109,NSW,Macquarie Park South,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,1331,-3.16
NSW,137,North Sydney,94,1,Lane Cove,Lane Cove Public School,cnr Longueville Rd & Austin St,LANE COVE,NSW,2066,-33.8164317,151.1694767,NSW,Lane Cove,32715,STONE,Brett,2,N,N,ALP,Labor,1082,4.66
NSW,137,North Sydney,94,1,Lane Cove,Lane Cove Public School,cnr Longueville Rd & Austin St,LANE COVE,NSW,2066,-33.8164317,151.1694767,NSW,Lane Cove,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,1301,-4.66
NSW,137,North Sydney,95,1,Lane Cove South,"St Michael's Catholic Primary School",181 Longueville Rd,LANE COVE,NSW,2066,-33.819208,151.1701635,NSW,Lane Cove South,32715,STONE,Brett,2,N,N,ALP,Labor,296,-0.22
NSW,137,North Sydney,95,1,Lane Cove South,"St Michael's Catholic Primary School",181 Longueville Rd,LANE COVE,NSW,2066,-33.819208,151.1701635,NSW,Lane Cove South,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,610,0.22
NSW,137,North Sydney,96,1,Lane Cove West,Lane Cove Bowling and Recreation Club,151 Burns Bay Rd,LANE COVE,NSW,2066,-33.812923,151.158335,NSW,Lane Cove West,32715,STONE,Brett,2,N,N,ALP,Labor,832,3.84
NSW,137,North Sydney,96,1,Lane Cove West,Lane Cove Bowling and Recreation Club,151 Burns Bay Rd,LANE COVE,NSW,2066,-33.812923,151.158335,NSW,Lane Cove West,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,1202,-3.84
NSW,137,North Sydney,97,1,Longueville,"St Andrew's Uniting Church",47A Kenneth St,LONGUEVILLE,NSW,2066,-33.8277534,151.1700811,NSW,Longueville,32715,STONE,Brett,2,N,N,ALP,Labor,527,3.89
NSW,137,North Sydney,97,1,Longueville,"St Andrew's Uniting Church",47A Kenneth St,LONGUEVILLE,NSW,2066,-33.8277534,151.1700811,NSW,Longueville,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,1136,-3.89
NSW,105,Bennelong,98,1,Macquarie Park,Morling College,122 Herring Rd,MACQUARIE PARK,NSW,2113,-33.7797606,151.1149218,NSW,Macquarie Park,32637,OWLER,Brian,1,N,N,ALP,Labor,690,7.63
NSW,105,Bennelong,98,1,Macquarie Park,Morling College,122 Herring Rd,MACQUARIE PARK,NSW,2113,-33.7797606,151.1149218,NSW,Macquarie Park,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,515,-7.63
NSW,137,North Sydney,101,1,Lane Cove East,Lane Cove Council,48 Longueville Rd,LANE COVE,NSW,2066,-33.8127091,151.1713361,NSW,Lane Cove East,32715,STONE,Brett,2,N,N,ALP,Labor,717,0.73
NSW,137,North Sydney,101,1,Lane Cove East,Lane Cove Council,48 Longueville Rd,LANE COVE,NSW,2066,-33.8127091,151.1713361,NSW,Lane Cove East,33165,ZIMMERMAN,Trent,7,Y,Y,LP,Liberal,908,-0.73
NSW,105,Bennelong,102,1,Putney,Putney Public School,193 Morrison Rd,PUTNEY,NSW,2112,-33.8249,151.111,NSW,Putney,32637,OWLER,Brian,1,N,N,ALP,Labor,961,2.64
NSW,105,Bennelong,102,1,Putney,Putney Public School,193 Morrison Rd,PUTNEY,NSW,2112,-33.8249,151.111,NSW,Putney,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,1857,-2.64
NSW,105,Bennelong,105,1,East Ryde,Ryde East Public School,12 Twin Rd,NORTH RYDE,NSW,2113,-33.8063669,151.1268905,NSW,East Ryde,32637,OWLER,Brian,1,N,N,ALP,Labor,1075,2.87
NSW,105,Bennelong,105,1,East Ryde,Ryde East Public School,12 Twin Rd,NORTH RYDE,NSW,2113,-33.8063669,151.1268905,NSW,East Ryde,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,1447,-2.87
NSW,105,Bennelong,106,1,North Ryde Central,North Ryde Public School,154 Coxs Rd,NORTH RYDE,NSW,2113,-33.7939,151.12,NSW,North Ryde Central,32637,OWLER,Brian,1,N,N,ALP,Labor,1022,1.06
NSW,105,Bennelong,106,1,North Ryde Central,North Ryde Public School,154 Coxs Rd,NORTH RYDE,NSW,2113,-33.7939,151.12,NSW,North Ryde Central,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,1381,-1.06
NSW,105,Bennelong,107,1,North Ryde,Truscott Street Public School,38 Truscott St,NORTH RYDE,NSW,2113,-33.7947,151.13,NSW,North Ryde,32637,OWLER,Brian,1,N,N,ALP,Labor,630,5.14
NSW,105,Bennelong,107,1,North Ryde,Truscott Street Public School,38 Truscott St,NORTH RYDE,NSW,2113,-33.7947,151.13,NSW,North Ryde,33140,ALEXANDER,John,3,Y,Y,LP,Liberal,805,-5.14
NSW,108,Bradfield,115,1,Asquith (Bradfield),Asquith Public School,3 Dudley St,ASQUITH,NSW,2077,-33.6855,151.112,NSW,Asquith (Bradfield),33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,581,-2.69
NSW,108,Bradfield,115,1,Asquith (Bradfield),Asquith Public School,3 Dudley St,ASQUITH,NSW,2077,-33.6855,151.112,NSW,Asquith (Bradfield),32658,HAVILAND,Chris,5,N,N,ALP,Labor,493,2.69
NSW,106,Berowra,117,1,Berowra,Berowra Public School,4 Hillcrest Rd,BEROWRA,NSW,2081,-33.6181,151.147,NSW,Berowra,33171,LEESER,Julian,2,Y,Y,LP,Liberal,1399,-2.83
NSW,106,Berowra,117,1,Berowra,Berowra Public School,4 Hillcrest Rd,BEROWRA,NSW,2081,-33.6181,151.147,NSW,Berowra,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,1164,2.83
NSW,106,Berowra,118,1,Berowra Heights,Wideview Public School,37 Wideview Rd,BEROWRA HEIGHTS,NSW,2082,-33.6094008,151.1427318,NSW,Berowra Heights,33171,LEESER,Julian,2,Y,Y,LP,Liberal,837,-2.77
NSW,106,Berowra,118,1,Berowra Heights,Wideview Public School,37 Wideview Rd,BEROWRA HEIGHTS,NSW,2082,-33.6094008,151.1427318,NSW,Berowra Heights,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,709,2.77
NSW,106,Berowra,120,1,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,BROOKLYN,NSW,2083,-33.54813,151.21538,NSW,Brooklyn,33171,LEESER,Julian,2,Y,Y,LP,Liberal,210,0.09
NSW,106,Berowra,120,1,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,BROOKLYN,NSW,2083,-33.54813,151.21538,NSW,Brooklyn,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,256,-0.09
NSW,106,Berowra,121,1,Cowan,Cowan Public School,cnr Fraser Rd & Chandler Ave,COWAN,NSW,2081,-33.5885,151.169,NSW,Cowan,33171,LEESER,Julian,2,Y,Y,LP,Liberal,230,-3.87
NSW,106,Berowra,121,1,Cowan,Cowan Public School,cnr Fraser Rd & Chandler Ave,COWAN,NSW,2081,-33.5885,151.169,NSW,Cowan,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,216,3.87
NSW,106,Berowra,123,1,Hornsby (Berowra),TAFE NSW Hornsby,205 Peats Ferry Rd,HORNSBY,NSW,2077,-33.7,151.097,NSW,Hornsby (Berowra),33171,LEESER,Julian,2,Y,Y,LP,Liberal,456,2.74
NSW,106,Berowra,123,1,Hornsby (Berowra),TAFE NSW Hornsby,205 Peats Ferry Rd,HORNSBY,NSW,2077,-33.7,151.097,NSW,Hornsby (Berowra),32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,398,-2.74
NSW,106,Berowra,124,1,Hornsby Heights,Hornsby Heights Public School,8-20 Somerville Rd,HORNSBY HEIGHTS,NSW,2077,-33.670187,151.0966482,NSW,Hornsby Heights,33171,LEESER,Julian,2,Y,Y,LP,Liberal,1190,-1.51
NSW,106,Berowra,124,1,Hornsby Heights,Hornsby Heights Public School,8-20 Somerville Rd,HORNSBY HEIGHTS,NSW,2077,-33.670187,151.0966482,NSW,Hornsby Heights,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,855,1.51
NSW,108,Bradfield,125,1,Waitara North,PCYC Waitara,1 Park Lane,WAITARA,NSW,2077,-33.7091354,151.1062678,NSW,Waitara North,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,741,-7.2
NSW,108,Bradfield,125,1,Waitara North,PCYC Waitara,1 Park Lane,WAITARA,NSW,2077,-33.7091354,151.1062678,NSW,Waitara North,32658,HAVILAND,Chris,5,N,N,ALP,Labor,572,7.2
NSW,106,Berowra,126,1,Hornsby North,Hornsby North Public School,52 Ida St,HORNSBY,NSW,2077,-33.6833,151.098,NSW,Hornsby North,33171,LEESER,Julian,2,Y,Y,LP,Liberal,722,-1.69
NSW,106,Berowra,126,1,Hornsby North,Hornsby North Public School,52 Ida St,HORNSBY,NSW,2077,-33.6833,151.098,NSW,Hornsby North,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,557,1.69
NSW,108,Bradfield,127,1,Hornsby Central (Bradfield),Hornsby Girls High School,12 Edgeworth David Ave,HORNSBY,NSW,2077,-33.7064,151.102,NSW,Hornsby Central (Bradfield),33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1027,0.2
NSW,108,Bradfield,127,1,Hornsby Central (Bradfield),Hornsby Girls High School,12 Edgeworth David Ave,HORNSBY,NSW,2077,-33.7064,151.102,NSW,Hornsby Central (Bradfield),32658,HAVILAND,Chris,5,N,N,ALP,Labor,807,-0.2
NSW,106,Berowra,128,1,Hornsby West (Berowra),Hornsby War Memorial Hall,2 High St,HORNSBY,NSW,2077,-33.70446,151.097122,NSW,Hornsby West (Berowra),33171,LEESER,Julian,2,Y,Y,LP,Liberal,413,-3.27
NSW,106,Berowra,128,1,Hornsby West (Berowra),Hornsby War Memorial Hall,2 High St,HORNSBY,NSW,2077,-33.70446,151.097122,NSW,Hornsby West (Berowra),32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,356,3.27
NSW,108,Bradfield,129,1,South Turramurra,Turramurra High School,104 Maxwell St,SOUTH TURRAMURRA,NSW,2074,-33.7565262,151.1131977,NSW,South Turramurra,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,659,-4.22
NSW,108,Bradfield,129,1,South Turramurra,Turramurra High School,104 Maxwell St,SOUTH TURRAMURRA,NSW,2074,-33.7565262,151.1131977,NSW,South Turramurra,32658,HAVILAND,Chris,5,N,N,ALP,Labor,438,4.22
NSW,108,Bradfield,130,1,Turramurra Valley,Ku-ring-gai High School,403 Bobbin Head Rd,NORTH TURRAMURRA,NSW,2074,-33.6909916,151.1537943,NSW,Turramurra Valley,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,154,-3.07
NSW,108,Bradfield,130,1,Turramurra Valley,Ku-ring-gai High School,403 Bobbin Head Rd,NORTH TURRAMURRA,NSW,2074,-33.6909916,151.1537943,NSW,Turramurra Valley,32658,HAVILAND,Chris,5,N,N,ALP,Labor,46,3.07
NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,19 Telopea St,MOUNT COLAH,NSW,2079,-33.6726,151.117,NSW,Mount Colah,33171,LEESER,Julian,2,Y,Y,LP,Liberal,1211,-2.99
NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,19 Telopea St,MOUNT COLAH,NSW,2079,-33.6726,151.117,NSW,Mount Colah,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,966,2.99
NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,2 Leeming St,MOUNT KURING-GAI,NSW,2080,-33.6575,151.136,NSW,Mount Kuring-Gai,33171,LEESER,Julian,2,Y,Y,LP,Liberal,723,0.08
NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,2 Leeming St,MOUNT KURING-GAI,NSW,2080,-33.6575,151.136,NSW,Mount Kuring-Gai,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,512,-0.08
NSW,108,Bradfield,133,1,Normanhurst (Bradfield),Normanhurst Public School,2-12 Normanhurst Rd,NORMANHURST,NSW,2076,-33.7237,151.098,NSW,Normanhurst (Bradfield),33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,610,-2.75
NSW,108,Bradfield,133,1,Normanhurst (Bradfield),Normanhurst Public School,2-12 Normanhurst Rd,NORMANHURST,NSW,2076,-33.7237,151.098,NSW,Normanhurst (Bradfield),32658,HAVILAND,Chris,5,N,N,ALP,Labor,349,2.75
NSW,106,Berowra,134,1,Hornsby South,Hornsby South Public School,57-63 Clarke Rd,HORNSBY,NSW,2077,-33.7127637,151.0955118,NSW,Hornsby South,33171,LEESER,Julian,2,Y,Y,LP,Liberal,560,-1.15
NSW,106,Berowra,134,1,Hornsby South,Hornsby South Public School,57-63 Clarke Rd,HORNSBY,NSW,2077,-33.7127637,151.0955118,NSW,Hornsby South,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,450,1.15
NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,2-10 Dartford Rd,THORNLEIGH,NSW,2120,-33.72177,151.08808,NSW,Normanhurst West,33171,LEESER,Julian,2,Y,Y,LP,Liberal,995,-2.28
NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,2-10 Dartford Rd,THORNLEIGH,NSW,2120,-33.72177,151.08808,NSW,Normanhurst West,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,831,2.28
NSW,106,Berowra,136,1,Pennant Hills,Pennant Hills High School,19-41 Laurence St,PENNANT HILLS,NSW,2120,-33.7328992,151.0614421,NSW,Pennant Hills,33171,LEESER,Julian,2,Y,Y,LP,Liberal,1461,-2.43
NSW,106,Berowra,136,1,Pennant Hills,Pennant Hills High School,19-41 Laurence St,PENNANT HILLS,NSW,2120,-33.7328992,151.0614421,NSW,Pennant Hills,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,1095,2.43
NSW,108,Bradfield,137,1,Pymble North,Pymble Public School,30 Crown Rd,PYMBLE,NSW,2073,-33.731839,151.1411654,NSW,Pymble North,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1706,-7.38
NSW,108,Bradfield,137,1,Pymble North,Pymble Public School,30 Crown Rd,PYMBLE,NSW,2073,-33.731839,151.1411654,NSW,Pymble North,32658,HAVILAND,Chris,5,N,N,ALP,Labor,692,7.38
NSW,108,Bradfield,140,1,Turramurra Central,Northside Montessori School,42 Bobbin Head Rd,PYMBLE,NSW,2073,-33.7347001,151.1370193,NSW,Turramurra Central,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,256,-7.24
NSW,108,Bradfield,140,1,Turramurra Central,Northside Montessori School,42 Bobbin Head Rd,PYMBLE,NSW,2073,-33.7347001,151.1370193,NSW,Turramurra Central,32658,HAVILAND,Chris,5,N,N,ALP,Labor,114,7.24
NSW,108,Bradfield,141,1,Turramurra North,Turramurra North Public School,237 Bobbin Head Rd,NORTH TURRAMURRA,NSW,2074,-33.7147,151.147,NSW,Turramurra North,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1763,-5.92
NSW,108,Bradfield,141,1,Turramurra North,Turramurra North Public School,237 Bobbin Head Rd,NORTH TURRAMURRA,NSW,2074,-33.7147,151.147,NSW,Turramurra North,32658,HAVILAND,Chris,5,N,N,ALP,Labor,798,5.92
NSW,108,Bradfield,142,1,South Turramurra Heights,Turramurra Public School,174 Kissing Point Rd,TURRAMURRA,NSW,2074,-33.7446,151.113,NSW,South Turramurra Heights,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1575,-4.66
NSW,108,Bradfield,142,1,South Turramurra Heights,Turramurra Public School,174 Kissing Point Rd,TURRAMURRA,NSW,2074,-33.7446,151.113,NSW,South Turramurra Heights,32658,HAVILAND,Chris,5,N,N,ALP,Labor,1001,4.66
NSW,108,Bradfield,143,1,Wahroonga,Wahroonga Presbyterian Church Hall,cnr Stuart St & Illoura Ave,WAHROONGA,NSW,2076,-33.716189,151.1182789,NSW,Wahroonga,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1274,-7.11
NSW,108,Bradfield,143,1,Wahroonga,Wahroonga Presbyterian Church Hall,cnr Stuart St & Illoura Ave,WAHROONGA,NSW,2076,-33.716189,151.1182789,NSW,Wahroonga,32658,HAVILAND,Chris,5,N,N,ALP,Labor,524,7.11
NSW,108,Bradfield,144,1,Wahroonga East,Wahroonga Public School,71 Burns Rd,WAHROONGA,NSW,2076,-33.7155,151.128,NSW,Wahroonga East,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1745,-4.33
NSW,108,Bradfield,144,1,Wahroonga East,Wahroonga Public School,71 Burns Rd,WAHROONGA,NSW,2076,-33.7155,151.128,NSW,Wahroonga East,32658,HAVILAND,Chris,5,N,N,ALP,Labor,683,4.33
NSW,108,Bradfield,145,1,Waitara,The Light of Christ Centre Hall,33 Yardley Ave,WAITARA,NSW,2077,-33.7133693,151.1034831,NSW,Waitara,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,270,-0.35
NSW,108,Bradfield,145,1,Waitara,The Light of Christ Centre Hall,33 Yardley Ave,WAITARA,NSW,2077,-33.7133693,151.1034831,NSW,Waitara,32658,HAVILAND,Chris,5,N,N,ALP,Labor,160,0.35
NSW,108,Bradfield,147,1,Warrawee,Warrawee Public School,1486 Pacific Hwy,TURRAMURRA,NSW,2074,-33.73,151.123,NSW,Warrawee,33227,FLETCHER,Paul,2,Y,Y,LP,Liberal,1538,-4.28
NSW,108,Bradfield,147,1,Warrawee,Warrawee Public School,1486 Pacific Hwy,TURRAMURRA,NSW,2074,-33.73,151.123,NSW,Warrawee,32658,HAVILAND,Chris,5,N,N,ALP,Labor,915,4.28
NSW,106,Berowra,148,1,Westleigh,Thornleigh West Public School,18 Giblett Ave,THORNLEIGH,NSW,2120,-33.7242,151.072,NSW,Westleigh,33171,LEESER,Julian,2,Y,Y,LP,Liberal,1816,-3.02
NSW,106,Berowra,148,1,Westleigh,Thornleigh West Public School,18 Giblett Ave,THORNLEIGH,NSW,2120,-33.7242,151.072,NSW,Westleigh,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,1211,3.02
NSW,107,Blaxland,154,1,Bankstown East,"St Paul's Church",459 Chapel Rd,BANKSTOWN,NSW,2200,-33.9133,151.035,NSW,Bankstown East,33320,GUNEY,Oz,2,N,N,LP,Liberal,417,5.14
NSW,107,Blaxland,154,1,Bankstown East,"St Paul's Church",459 Chapel Rd,BANKSTOWN,NSW,2200,-33.9133,151.035,NSW,Bankstown East,32645,CLARE,Jason,3,Y,Y,ALP,Labor,983,-5.14
NSW,107,Blaxland,155,1,Bankstown Central,Bankstown Senior Citizens Centre,7 West Tce,BANKSTOWN,NSW,2200,-33.91927,151.03662,NSW,Bankstown Central,33320,GUNEY,Oz,2,N,N,LP,Liberal,211,5.96
NSW,107,Blaxland,155,1,Bankstown Central,Bankstown Senior Citizens Centre,7 West Tce,BANKSTOWN,NSW,2200,-33.91927,151.03662,NSW,Bankstown Central,32645,CLARE,Jason,3,Y,Y,ALP,Labor,604,-5.96
NSW,107,Blaxland,157,1,Bankstown North,Bankstown North Public School,322 Hume Hwy,BANKSTOWN,NSW,2200,-33.9054791,151.0386724,NSW,Bankstown North,33320,GUNEY,Oz,2,N,N,LP,Liberal,251,6.02
NSW,107,Blaxland,157,1,Bankstown North,Bankstown North Public School,322 Hume Hwy,BANKSTOWN,NSW,2200,-33.9054791,151.0386724,NSW,Bankstown North,32645,CLARE,Jason,3,Y,Y,ALP,Labor,691,-6.02
NSW,251,Watson,158,1,Bankstown South,Bankstown South Infants School,18 Stacey St Sth,BANKSTOWN,NSW,2200,-33.9309294,151.0385816,NSW,Bankstown South,32705,BURKE,Tony,5,Y,Y,ALP,Labor,559,-8.82
NSW,251,Watson,158,1,Bankstown South,Bankstown South Infants School,18 Stacey St Sth,BANKSTOWN,NSW,2200,-33.9309294,151.0385816,NSW,Bankstown South,33309,ZAMAN,Mohammad,6,N,N,LP,Liberal,328,8.82
NSW,107,Blaxland,159,1,Bass Hill,Bass Hill Public School,611 Hume Hwy,BASS HILL,NSW,2197,-33.9047,151.006,NSW,Bass Hill,33320,GUNEY,Oz,2,N,N,LP,Liberal,601,6.5
NSW,107,Blaxland,159,1,Bass Hill,Bass Hill Public School,611 Hume Hwy,BASS HILL,NSW,2197,-33.9047,151.006,NSW,Bass Hill,32645,CLARE,Jason,3,Y,Y,ALP,Labor,1105,-6.5
NSW,107,Blaxland,160,1,Chester Hill Central,"St John Mark's Anglican Church",125 Proctor Pde,CHESTER HILL,NSW,2162,-33.8873,151.001,NSW,Chester Hill Central,33320,GUNEY,Oz,2,N,N,LP,Liberal,475,5.06
NSW,107,Blaxland,160,1,Chester Hill Central,"St John Mark's Anglican Church",125 Proctor Pde,CHESTER HILL,NSW,2162,-33.8873,151.001,NSW,Chester Hill Central,32645,CLARE,Jason,3,Y,Y,ALP,Labor,1150,-5.06
NSW,107,Blaxland,162,1,Bass Hill West,Bass High School,10 Arundle Rd,BASS HILL,NSW,2197,-33.8996,150.99,NSW,Bass Hill West,33320,GUNEY,Oz,2,N,N,LP,Liberal,1200,8.58
NSW,107,Blaxland,162,1,Bass Hill West,Bass High School,10 Arundle Rd,BASS HILL,NSW,2197,-33.8996,150.99,NSW,Bass Hill West,32645,CLARE,Jason,3,Y,Y,ALP,Labor,1283,-8.58
NSW,119,Fowler,163,1,Cabramatta East,Cabramatta Public School,72 Cabramatta Rd E,CABRAMATTA,NSW,2166,-33.8954,150.942,NSW,Cabramatta East,32853,HAYES,Chris,2,Y,Y,ALP,Labor,1144,-4.03
NSW,119,Fowler,163,1,Cabramatta East,Cabramatta Public School,72 Cabramatta Rd E,CABRAMATTA,NSW,2166,-33.8954,150.942,NSW,Cabramatta East,33321,BLEWITT,Wayne,5,N,N,LP,Liberal,409,4.03
NSW,251,Watson,165,1,Chullora,Greenacre Baptist Christian Community School,40 Shellcote Rd,CHULLORA,NSW,2190,-33.8947675,151.0556857,NSW,Chullora,32705,BURKE,Tony,5,Y,Y,ALP,Labor,802,-3.6
NSW,251,Watson,165,1,Chullora,Greenacre Baptist Christian Community School,40 Shellcote Rd,CHULLORA,NSW,2190,-33.8947675,151.0556857,NSW,Chullora,33309,ZAMAN,Mohammad,6,N,N,LP,Liberal,538,3.6
NSW,107,Blaxland,167,1,Condell Park,Condell Park Public School,76 Augusta St,CONDELL PARK,NSW,2200,-33.9255,151.013,NSW,Condell Park,33320,GUNEY,Oz,2,N,N,LP,Liberal,819,2.68
NSW,107,Blaxland,167,1,Condell Park,Condell Park Public School,76 Augusta St,CONDELL PARK,NSW,2200,-33.9255,151.013,NSW,Condell Park,32645,CLARE,Jason,3,Y,Y,ALP,Labor,1400,-2.68
